First Reaction,Second Reaction,Second Reaction Author
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""R-HSA-167181"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""R-HSA-9613490"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""R-HSA-167181"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""R-HSA-167181"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167097"",""R-HSA-167097"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167191"",""R-HSA-167191"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-170706"",""R-HSA-170706"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167191"",""R-HSA-167191"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167089"",""R-HSA-167089"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167085"",""R-HSA-167085"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167087"",""R-HSA-167087"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167181"",""R-HSA-167181"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613490"",""R-HSA-9613490"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167136"",""R-HSA-167136"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167121"",""R-HSA-167121"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9613498"",""R-HSA-9613498"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167115"",""R-HSA-167115"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167113"",""R-HSA-167113"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167117"",""R-HSA-167117"")","Rice, AP"
"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167192"",""R-HSA-167192"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-167118"",""R-HSA-167118"")","Rice, AP"
