Pathway,First Reaction,Second Reaction,Second Reaction Author
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399930"",""R-HSA-399930"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-428531"",""R-HSA-428531"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399930"",""R-HSA-399930"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-445072"",""R-HSA-445072"")","Garapati, P V"
Developmental Biology,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-399930"",""R-HSA-399930"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-3928641"",""R-HSA-3928641"")","Garapati, P V"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-443910"",""R-HSA-443910"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-354149"",""R-HSA-354149"")","Garapati, P V"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481007"",""R-HSA-481007"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-354149"",""R-HSA-354149"")","Garapati, P V"
Hemostasis,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-481009"",""R-HSA-481009"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-354149"",""R-HSA-354149"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""R-HSA-1015702"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169397"",""R-HSA-1169397"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""R-HSA-1015702"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169399"",""R-HSA-1169399"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1015702"",""R-HSA-1015702"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169307"",""R-HSA-1169307"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1028816"",""R-HSA-1028816"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-933536"",""R-HSA-933536"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1028821"",""R-HSA-1028821"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-933531"",""R-HSA-933531"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1028821"",""R-HSA-1028821"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-9604487"",""R-HSA-9604487"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""R-HSA-1031716"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-8856157"",""R-HSA-8856157"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""R-HSA-1031716"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-2213240"",""R-HSA-2213240"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1031716"",""R-HSA-1031716"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-983146"",""R-HSA-983146"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1168636"",""R-HSA-1168636"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-5624494"",""R-HSA-5624494"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""R-HSA-1169394"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-936462"",""R-HSA-936462"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""R-HSA-1169394"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""R-HSA-1169403"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169394"",""R-HSA-1169394"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""R-HSA-1169404"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169395"",""R-HSA-1169395"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169403"",""R-HSA-1169403"")","Garapati, P V"
Immune System,"=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169395"",""R-HSA-1169395"")","=HYPERLINK(""https://reactome.org/content/detail/R-HSA-1169404"",""R-HSA-1169404"")","Garapati, P V"
