PathwayName,Event,RelationType,PrecedingEventCurated
Transport of small molecules,R-HSA-422320,Preceding Event Relation,R-HSA-381706
Transport of small molecules,R-HSA-422320,Preceding Event Relation,R-HSA-432195
Transport of small molecules,R-HSA-432188,Preceding Event Relation,R-HSA-392263
Transport of small molecules,R-HSA-164377,Preceding Event Relation,R-HSA-163617
Transport of small molecules,R-HSA-8949688,Preceding Event Relation,null
Transport of small molecules,R-HSA-8949145,Preceding Event Relation,null
Transport of small molecules,R-HSA-8949178,Preceding Event Relation,R-HSA-8949649
Transport of small molecules,R-HSA-8949178,Preceding Event Relation,R-HSA-8949145
Transport of small molecules,R-HSA-8949659,Preceding Event Relation,R-HSA-8949649
Transport of small molecules,R-HSA-8949661,Preceding Event Relation,null
Transport of small molecules,R-HSA-8949649,Preceding Event Relation,R-HSA-8949661
Transport of small molecules,R-HSA-8949668,Preceding Event Relation,null
Transport of small molecules,R-HSA-8953461,Preceding Event Relation,R-HSA-8949649
Transport of small molecules,R-HSA-8949687,Preceding Event Relation,null
Transport of small molecules,R-HSA-8949703,Preceding Event Relation,R-HSA-8949687
Transport of small molecules,R-HSA-8949703,Preceding Event Relation,R-HSA-8949688
Transport of small molecules,R-HSA-1237042,Preceding Event Relation,R-HSA-450984
Transport of small molecules,R-HSA-1237042,Preceding Event Relation,R-HSA-71401
Transport of small molecules,R-HSA-1237042,Preceding Event Relation,R-HSA-70967
Transport of small molecules,R-HSA-1237042,Preceding Event Relation,R-HSA-71397
Transport of small molecules,R-HSA-1237047,Preceding Event Relation,R-HSA-450984
Transport of small molecules,R-HSA-1237047,Preceding Event Relation,R-HSA-71401
Transport of small molecules,R-HSA-1237047,Preceding Event Relation,R-HSA-70967
Transport of small molecules,R-HSA-1237047,Preceding Event Relation,R-HSA-71397
Transport of small molecules,R-HSA-6806831,Preceding Event Relation,null
Transport of small molecules,R-HSA-1237038,Preceding Event Relation,R-HSA-1475435
Transport of small molecules,R-HSA-1475435,Preceding Event Relation,R-HSA-1237069
Transport of small molecules,R-HSA-1475435,Preceding Event Relation,R-HSA-1237042
Transport of small molecules,R-HSA-1237069,Preceding Event Relation,R-HSA-450984
Transport of small molecules,R-HSA-1237069,Preceding Event Relation,R-HSA-71401
Transport of small molecules,R-HSA-1237069,Preceding Event Relation,R-HSA-70967
Transport of small molecules,R-HSA-1237069,Preceding Event Relation,R-HSA-71397
Transport of small molecules,R-HSA-1237325,Preceding Event Relation,R-HSA-1237069
Transport of small molecules,R-HSA-1237325,Preceding Event Relation,R-HSA-1237042
Transport of small molecules,R-HSA-1237059,Preceding Event Relation,R-HSA-1237038
Transport of small molecules,R-HSA-1247665,Preceding Event Relation,null
Transport of small molecules,R-HSA-1247649,Preceding Event Relation,R-HSA-1475436
Transport of small molecules,R-HSA-1247649,Preceding Event Relation,R-HSA-1247668
Transport of small molecules,R-HSA-1247668,Preceding Event Relation,null
Transport of small molecules,R-HSA-1475436,Preceding Event Relation,R-HSA-1247668
Transport of small molecules,R-HSA-1475436,Preceding Event Relation,R-HSA-1247665
Transport of small molecules,R-HSA-1247645,Preceding Event Relation,R-HSA-1475436
Transport of small molecules,R-HSA-1247645,Preceding Event Relation,R-HSA-1247668
Transport of small molecules,R-HSA-8866553,Preceding Event Relation,R-HSA-8866542
Transport of small molecules,R-HSA-1467466,Preceding Event Relation,R-HSA-74947
Transport of small molecules,R-HSA-382560,Preceding Event Relation,null
Transport of small molecules,R-HSA-1369065,Preceding Event Relation,null
Transport of small molecules,R-HSA-5223317,Preceding Event Relation,null
Transport of small molecules,R-HSA-5678863,Preceding Event Relation,R-HSA-8866851
Transport of small molecules,R-HSA-1467457,Preceding Event Relation,null
Transport of small molecules,R-HSA-8866546,Preceding Event Relation,null
Transport of small molecules,R-HSA-383190,Preceding Event Relation,R-HSA-8866851
Transport of small molecules,R-HSA-1454916,Preceding Event Relation,null
Transport of small molecules,R-HSA-1369028,Preceding Event Relation,null
Transport of small molecules,R-HSA-382613,Preceding Event Relation,null
Transport of small molecules,R-HSA-8848053,Preceding Event Relation,null
Transport of small molecules,R-HSA-265783,Preceding Event Relation,null
Transport of small molecules,R-HSA-5683714,Preceding Event Relation,null
Transport of small molecules,R-HSA-266082,Preceding Event Relation,null
Transport of small molecules,R-HSA-1454928,Preceding Event Relation,null
Transport of small molecules,R-HSA-1369052,Preceding Event Relation,null
Transport of small molecules,R-HSA-382575,Preceding Event Relation,R-HSA-390425
Transport of small molecules,R-HSA-382575,Preceding Event Relation,R-HSA-390438
Transport of small molecules,R-HSA-382575,Preceding Event Relation,R-HSA-382613
Transport of small molecules,R-HSA-5682285,Preceding Event Relation,null
Transport of small molecules,R-HSA-382553,Preceding Event Relation,null
Transport of small molecules,R-HSA-8866551,Preceding Event Relation,null
Transport of small molecules,R-HSA-5227009,Preceding Event Relation,null
Transport of small molecules,R-HSA-8866542,Preceding Event Relation,R-HSA-8866546
Transport of small molecules,R-HSA-8866851,Preceding Event Relation,null
Transport of small molecules,R-HSA-5678706,Preceding Event Relation,null
Transport of small molecules,R-HSA-5678261,Preceding Event Relation,null
Transport of small molecules,R-HSA-429571,Preceding Event Relation,null
Transport of small molecules,R-HSA-429663,Preceding Event Relation,null
Transport of small molecules,R-HSA-429101,Preceding Event Relation,null
Transport of small molecules,R-HSA-446278,Preceding Event Relation,null
Transport of small molecules,R-HSA-446277,Preceding Event Relation,null
Transport of small molecules,R-HSA-444419,Preceding Event Relation,null
Transport of small molecules,R-HSA-444416,Preceding Event Relation,null
Transport of small molecules,R-HSA-444393,Preceding Event Relation,null
Transport of small molecules,R-HSA-429594,Preceding Event Relation,null
Transport of small molecules,R-HSA-434650,Preceding Event Relation,null
Transport of small molecules,R-HSA-433698,Preceding Event Relation,null
Transport of small molecules,R-HSA-9645220,Preceding Event Relation,null
Transport of small molecules,R-HSA-444126,Preceding Event Relation,null
Transport of small molecules,R-HSA-444433,Preceding Event Relation,R-HSA-372519
Transport of small molecules,R-HSA-433104,Preceding Event Relation,null
Transport of small molecules,R-HSA-433101,Preceding Event Relation,null
Transport of small molecules,R-HSA-433114,Preceding Event Relation,null
Transport of small molecules,R-HSA-433099,Preceding Event Relation,null
Transport of small molecules,R-HSA-433131,Preceding Event Relation,null
Transport of small molecules,R-HSA-433089,Preceding Event Relation,null
Transport of small molecules,R-HSA-561041,Preceding Event Relation,null
Transport of small molecules,R-HSA-561059,Preceding Event Relation,null
Transport of small molecules,R-HSA-561253,Preceding Event Relation,null
Transport of small molecules,R-HSA-549304,Preceding Event Relation,null
Transport of small molecules,R-HSA-549129,Preceding Event Relation,null
Transport of small molecules,R-HSA-549241,Preceding Event Relation,null
Transport of small molecules,R-HSA-549322,Preceding Event Relation,null
Transport of small molecules,R-HSA-597628,Preceding Event Relation,null
Transport of small molecules,R-HSA-561054,Preceding Event Relation,null
Transport of small molecules,R-HSA-549279,Preceding Event Relation,null
Transport of small molecules,R-HSA-561072,Preceding Event Relation,null
Transport of small molecules,R-HSA-549297,Preceding Event Relation,null
Transport of small molecules,R-HSA-437300,Preceding Event Relation,null
Transport of small molecules,R-HSA-435349,Preceding Event Relation,R-HSA-917805
Transport of small molecules,R-HSA-904830,Preceding Event Relation,R-HSA-435349
Transport of small molecules,R-HSA-442661,Preceding Event Relation,null
Transport of small molecules,R-HSA-435171,Preceding Event Relation,null
Transport of small molecules,R-HSA-442368,Preceding Event Relation,null
Transport of small molecules,R-HSA-442422,Preceding Event Relation,null
Transport of small molecules,R-HSA-442405,Preceding Event Relation,null
Transport of small molecules,R-HSA-442387,Preceding Event Relation,null
Transport of small molecules,R-HSA-442317,Preceding Event Relation,null
Transport of small molecules,R-HSA-442393,Preceding Event Relation,null
Transport of small molecules,R-HSA-442345,Preceding Event Relation,null
Transport of small molecules,R-HSA-435366,Preceding Event Relation,null
Transport of small molecules,R-HSA-437139,Preceding Event Relation,null
Transport of small molecules,R-HSA-437136,Preceding Event Relation,null
Transport of small molecules,R-HSA-435375,Preceding Event Relation,null
Transport of small molecules,R-HSA-437084,Preceding Event Relation,null
Transport of small molecules,R-HSA-437085,Preceding Event Relation,null
Transport of small molecules,R-HSA-437129,Preceding Event Relation,null
Transport of small molecules,R-HSA-8959798,Preceding Event Relation,null
Transport of small molecules,R-HSA-444007,Preceding Event Relation,null
Transport of small molecules,R-HSA-444100,Preceding Event Relation,null
Transport of small molecules,R-HSA-379393,Preceding Event Relation,null
Transport of small molecules,R-HSA-444160,Preceding Event Relation,null
Transport of small molecules,R-HSA-380620,Preceding Event Relation,null
Transport of small molecules,R-HSA-352052,Preceding Event Relation,null
Transport of small molecules,R-HSA-375473,Preceding Event Relation,null
Transport of small molecules,R-HSA-374896,Preceding Event Relation,R-HSA-374899
Transport of small molecules,R-HSA-351987,Preceding Event Relation,null
Transport of small molecules,R-HSA-352029,Preceding Event Relation,null
Transport of small molecules,R-HSA-375487,Preceding Event Relation,null
Transport of small molecules,R-HSA-443997,Preceding Event Relation,null
Transport of small molecules,R-HSA-444120,Preceding Event Relation,null
Transport of small molecules,R-HSA-352059,Preceding Event Relation,null
Transport of small molecules,R-HSA-351963,Preceding Event Relation,null
Transport of small molecules,R-HSA-429094,Preceding Event Relation,null
Transport of small molecules,R-HSA-450095,Preceding Event Relation,null
Transport of small molecules,R-HSA-450092,Preceding Event Relation,null
Transport of small molecules,R-HSA-429036,Preceding Event Relation,null
Transport of small molecules,R-HSA-8981570,Preceding Event Relation,null
Transport of small molecules,R-HSA-429613,Preceding Event Relation,null
Transport of small molecules,R-HSA-428779,Preceding Event Relation,null
Transport of small molecules,R-HSA-450088,Preceding Event Relation,null
Transport of small molecules,R-HSA-8981574,Preceding Event Relation,null
Transport of small molecules,R-HSA-5339524,Preceding Event Relation,R-HSA-450092
Transport of small molecules,R-HSA-8981564,Preceding Event Relation,null
Transport of small molecules,R-HSA-8981553,Preceding Event Relation,null
Transport of small molecules,R-HSA-8876319,Preceding Event Relation,null
Transport of small molecules,R-HSA-8875902,Preceding Event Relation,null
Transport of small molecules,R-HSA-429567,Preceding Event Relation,null
Transport of small molecules,R-HSA-189208,Preceding Event Relation,null
Transport of small molecules,R-HSA-8876283,Preceding Event Relation,null
Transport of small molecules,R-HSA-109536,Preceding Event Relation,null
Transport of small molecules,R-HSA-109539,Preceding Event Relation,null
Transport of small molecules,R-HSA-109538,Preceding Event Relation,null
Transport of small molecules,R-HSA-5672027,Preceding Event Relation,R-HSA-74220
Transport of small molecules,R-HSA-5672027,Preceding Event Relation,R-HSA-164834
Transport of small molecules,R-HSA-163215,Preceding Event Relation,R-HSA-74220
Transport of small molecules,R-HSA-163215,Preceding Event Relation,R-HSA-164834
Transport of small molecules,R-HSA-727749,Preceding Event Relation,null
Transport of small molecules,R-HSA-5250209,Preceding Event Relation,null
Transport of small molecules,R-HSA-5250210,Preceding Event Relation,null
Transport of small molecules,R-HSA-727768,Preceding Event Relation,null
Transport of small molecules,R-HSA-109527,Preceding Event Relation,null
Transport of small molecules,R-HSA-727740,Preceding Event Relation,null
Transport of small molecules,R-HSA-109529,Preceding Event Relation,null
Transport of small molecules,R-HSA-5250217,Preceding Event Relation,null
Transport of small molecules,R-HSA-109530,Preceding Event Relation,null
Transport of small molecules,R-HSA-727767,Preceding Event Relation,null
Transport of small molecules,R-HSA-109534,Preceding Event Relation,null
Transport of small molecules,R-HSA-741450,Preceding Event Relation,null
Transport of small molecules,R-HSA-741449,Preceding Event Relation,R-HSA-174389
Transport of small molecules,R-HSA-742345,Preceding Event Relation,R-HSA-6787642
Transport of small molecules,R-HSA-742345,Preceding Event Relation,R-HSA-6787533
Transport of small molecules,R-HSA-174368,Preceding Event Relation,R-HSA-173597
Transport of small molecules,R-HSA-727807,Preceding Event Relation,R-HSA-4084990
Transport of small molecules,R-HSA-742354,Preceding Event Relation,null
Transport of small molecules,R-HSA-744231,Preceding Event Relation,null
Transport of small molecules,R-HSA-735702,Preceding Event Relation,null
Transport of small molecules,R-HSA-744230,Preceding Event Relation,null
Transport of small molecules,R-HSA-742373,Preceding Event Relation,null
Transport of small molecules,R-HSA-194130,Preceding Event Relation,R-HSA-194153
Transport of small molecules,R-HSA-194083,Preceding Event Relation,R-HSA-194153
Transport of small molecules,R-HSA-9631987,Preceding Event Relation,null
Transport of small molecules,R-HSA-879528,Preceding Event Relation,null
Transport of small molecules,R-HSA-879562,Preceding Event Relation,null
Transport of small molecules,R-HSA-879594,Preceding Event Relation,null
Transport of small molecules,R-HSA-879575,Preceding Event Relation,null
Transport of small molecules,R-HSA-194079,Preceding Event Relation,R-HSA-194153
Transport of small molecules,R-HSA-879584,Preceding Event Relation,null
Transport of small molecules,R-HSA-727759,Preceding Event Relation,null
Transport of small molecules,R-HSA-429581,Preceding Event Relation,null
Transport of small molecules,R-HSA-879585,Preceding Event Relation,null
Transport of small molecules,R-HSA-5229283,Preceding Event Relation,null
Transport of small molecules,R-HSA-425678,Preceding Event Relation,null
Transport of small molecules,R-HSA-425822,Preceding Event Relation,null
Transport of small molecules,R-HSA-5626316,Preceding Event Relation,null
Transport of small molecules,R-HSA-425661,Preceding Event Relation,null
Transport of small molecules,R-HSA-428625,Preceding Event Relation,null
Transport of small molecules,R-HSA-427666,Preceding Event Relation,null
Transport of small molecules,R-HSA-427570,Preceding Event Relation,null
Transport of small molecules,R-HSA-427555,Preceding Event Relation,null
Transport of small molecules,R-HSA-8875871,Preceding Event Relation,null
Transport of small molecules,R-HSA-5627802,Preceding Event Relation,null
Transport of small molecules,R-HSA-8876312,Preceding Event Relation,null
Transport of small molecules,R-HSA-5340130,Preceding Event Relation,null
Transport of small molecules,R-HSA-8855062,Preceding Event Relation,R-HSA-174391
Transport of small molecules,R-HSA-375405,Preceding Event Relation,null
Transport of small molecules,R-HSA-375417,Preceding Event Relation,null
Transport of small molecules,R-HSA-428015,Preceding Event Relation,null
Transport of small molecules,R-HSA-8875623,Preceding Event Relation,null
Transport of small molecules,R-HSA-429591,Preceding Event Relation,null
Transport of small molecules,R-HSA-429767,Preceding Event Relation,R-HSA-429591
Transport of small molecules,R-HSA-428052,Preceding Event Relation,null
Transport of small molecules,R-HSA-429749,Preceding Event Relation,null
Transport of small molecules,R-HSA-428609,Preceding Event Relation,null
Transport of small molecules,R-HSA-1614546,Preceding Event Relation,R-HSA-1614544
Transport of small molecules,R-HSA-372843,Preceding Event Relation,R-HSA-71783
Transport of small molecules,R-HSA-428585,Preceding Event Relation,R-HSA-4084999
Transport of small molecules,R-HSA-425983,Preceding Event Relation,null
Transport of small molecules,R-HSA-426015,Preceding Event Relation,null
Transport of small molecules,R-HSA-425965,Preceding Event Relation,null
Transport of small molecules,R-HSA-425994,Preceding Event Relation,null
Transport of small molecules,R-HSA-352379,Preceding Event Relation,null
Transport of small molecules,R-HSA-352191,Preceding Event Relation,null
Transport of small molecules,R-HSA-352371,Preceding Event Relation,null
Transport of small molecules,R-HSA-352182,Preceding Event Relation,null
