PathwayName,Event,RelationType,InputReaction
Developmental Biology,R-HSA-6805546,Shared entity relation,R-HSA-6805573
Developmental Biology,R-HSA-375141,Shared entity relation,null
Developmental Biology,R-HSA-375140,Shared entity relation,R-HSA-376121
Developmental Biology,R-HSA-448962,Shared entity relation,R-HSA-448963
Developmental Biology,R-HSA-448963,Shared entity relation,null
Developmental Biology,R-HSA-375138,Shared entity relation,R-HSA-375141
Developmental Biology,R-HSA-375138,Shared entity relation,R-HSA-375140
Developmental Biology,R-HSA-376117,Shared entity relation,R-HSA-449200
Developmental Biology,R-HSA-448951,Shared entity relation,R-HSA-448958
Developmental Biology,R-HSA-376119,Shared entity relation,R-HSA-376117
Developmental Biology,R-HSA-448948,Shared entity relation,null
Developmental Biology,R-HSA-449200,Shared entity relation,R-HSA-448957
Developmental Biology,R-HSA-448958,Shared entity relation,R-HSA-448948
Developmental Biology,R-HSA-448958,Shared entity relation,R-HSA-448955
Developmental Biology,R-HSA-448958,Shared entity relation,R-HSA-448957
Developmental Biology,R-HSA-448957,Shared entity relation,R-HSA-448951
Developmental Biology,R-HSA-376121,Shared entity relation,R-HSA-376119
Developmental Biology,R-HSA-448955,Shared entity relation,null
Developmental Biology,R-HSA-977392,Shared entity relation,R-HSA-381283
Developmental Biology,R-HSA-977392,Shared entity relation,R-HSA-381377
Developmental Biology,R-HSA-977392,Shared entity relation,R-HSA-977271
Developmental Biology,R-HSA-381337,Shared entity relation,R-HSA-1183058
Developmental Biology,R-HSA-381337,Shared entity relation,R-HSA-381283
Developmental Biology,R-HSA-381337,Shared entity relation,R-HSA-381377
Developmental Biology,R-HSA-381337,Shared entity relation,R-HSA-977271
Developmental Biology,R-HSA-381337,Shared entity relation,R-HSA-9618584
Developmental Biology,R-HSA-560498,Shared entity relation,null
Developmental Biology,R-HSA-977271,Shared entity relation,R-HSA-560491
Developmental Biology,R-HSA-977271,Shared entity relation,R-HSA-381283
Developmental Biology,R-HSA-381309,Shared entity relation,null
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-381290
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-1183058
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-560491
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-560493
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-1183003
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-560517
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-560472
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-560473
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-560510
Developmental Biology,R-HSA-381309,Shared entity relation,R-HSA-560498
Developmental Biology,R-HSA-560510,Shared entity relation,null
Developmental Biology,R-HSA-560473,Shared entity relation,null
Developmental Biology,R-HSA-560472,Shared entity relation,null
Developmental Biology,R-HSA-381290,Shared entity relation,R-HSA-381309
Developmental Biology,R-HSA-381290,Shared entity relation,R-HSA-1183032
Developmental Biology,R-HSA-560517,Shared entity relation,null
Developmental Biology,R-HSA-381262,Shared entity relation,R-HSA-381290
Developmental Biology,R-HSA-1183032,Shared entity relation,null
Developmental Biology,R-HSA-1183003,Shared entity relation,null
Developmental Biology,R-HSA-381283,Shared entity relation,R-HSA-381262
Developmental Biology,R-HSA-560493,Shared entity relation,null
Developmental Biology,R-HSA-381377,Shared entity relation,R-HSA-381283
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-1183058
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-381283
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-1183003
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-1183032
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9618582
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9616243
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9634430
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9622363
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9624668
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9616241
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9624112
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9617207
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9624120
Developmental Biology,R-HSA-560491,Shared entity relation,R-HSA-9617087
Developmental Biology,R-HSA-1183058,Shared entity relation,null
Developmental Biology,R-HSA-210769,Shared entity relation,R-HSA-211346
Developmental Biology,R-HSA-210769,Shared entity relation,R-HSA-210773
Developmental Biology,R-HSA-210769,Shared entity relation,R-HSA-210780
Developmental Biology,R-HSA-210769,Shared entity relation,R-HSA-211350
Developmental Biology,R-HSA-210769,Shared entity relation,R-HSA-211301
Developmental Biology,R-HSA-210769,Shared entity relation,R-HSA-211289
Developmental Biology,R-HSA-210784,Shared entity relation,R-HSA-210769
Developmental Biology,R-HSA-210784,Shared entity relation,R-HSA-210767
Developmental Biology,R-HSA-210784,Shared entity relation,R-HSA-210836
Developmental Biology,R-HSA-210784,Shared entity relation,R-HSA-210837
Developmental Biology,R-HSA-210784,Shared entity relation,R-HSA-210824
Developmental Biology,R-HSA-210773,Shared entity relation,null
Developmental Biology,R-HSA-210788,Shared entity relation,null
Developmental Biology,R-HSA-210767,Shared entity relation,null
Developmental Biology,R-HSA-210780,Shared entity relation,null
Developmental Biology,R-HSA-210913,Shared entity relation,null
Developmental Biology,R-HSA-210886,Shared entity relation,null
Developmental Biology,R-HSA-210921,Shared entity relation,R-HSA-211289
Developmental Biology,R-HSA-210920,Shared entity relation,R-HSA-211346
Developmental Biology,R-HSA-211346,Shared entity relation,null
Developmental Biology,R-HSA-211350,Shared entity relation,null
Developmental Biology,R-HSA-211301,Shared entity relation,null
Developmental Biology,R-HSA-211461,Shared entity relation,null
Developmental Biology,R-HSA-211476,Shared entity relation,null
Developmental Biology,R-HSA-211178,Shared entity relation,null
Developmental Biology,R-HSA-211164,Shared entity relation,R-HSA-211178
Developmental Biology,R-HSA-211467,Shared entity relation,null
Developmental Biology,R-HSA-211466,Shared entity relation,null
Developmental Biology,R-HSA-211482,Shared entity relation,null
Developmental Biology,R-HSA-211289,Shared entity relation,null
Developmental Biology,R-HSA-211272,Shared entity relation,R-HSA-211346
Developmental Biology,R-HSA-211272,Shared entity relation,R-HSA-210773
Developmental Biology,R-HSA-211272,Shared entity relation,R-HSA-210780
Developmental Biology,R-HSA-211272,Shared entity relation,R-HSA-211350
Developmental Biology,R-HSA-211272,Shared entity relation,R-HSA-211301
Developmental Biology,R-HSA-211272,Shared entity relation,R-HSA-211289
Developmental Biology,R-HSA-1980047,Shared entity relation,R-HSA-210836
Developmental Biology,R-HSA-210837,Shared entity relation,null
Developmental Biology,R-HSA-210836,Shared entity relation,R-HSA-210913
Developmental Biology,R-HSA-210836,Shared entity relation,R-HSA-210886
Developmental Biology,R-HSA-210836,Shared entity relation,R-HSA-210921
Developmental Biology,R-HSA-210836,Shared entity relation,R-HSA-210920
Developmental Biology,R-HSA-210824,Shared entity relation,R-HSA-210784
Developmental Biology,R-HSA-210824,Shared entity relation,R-HSA-210788
Developmental Biology,R-HSA-1181155,Shared entity relation,null
Developmental Biology,R-HSA-1181152,Shared entity relation,R-HSA-1181354
Developmental Biology,R-HSA-1181152,Shared entity relation,R-HSA-1181352
Developmental Biology,R-HSA-173488,Shared entity relation,R-HSA-1225919
Developmental Biology,R-HSA-173488,Shared entity relation,R-HSA-1535903
Developmental Biology,R-HSA-1225894,Shared entity relation,null
Developmental Biology,R-HSA-1181351,Shared entity relation,null
Developmental Biology,R-HSA-1181354,Shared entity relation,null
Developmental Biology,R-HSA-1181352,Shared entity relation,null
Developmental Biology,R-HSA-1181156,Shared entity relation,null
Developmental Biology,R-HSA-1535903,Shared entity relation,null
Developmental Biology,R-HSA-1181355,Shared entity relation,R-HSA-170847
Developmental Biology,R-HSA-170847,Shared entity relation,R-HSA-173488
Developmental Biology,R-HSA-1225919,Shared entity relation,null
Developmental Biology,R-HSA-9622377,Shared entity relation,R-HSA-1183058
Developmental Biology,R-HSA-9622377,Shared entity relation,R-HSA-381283
Developmental Biology,R-HSA-9622377,Shared entity relation,R-HSA-381377
Developmental Biology,R-HSA-9622377,Shared entity relation,R-HSA-977271
Developmental Biology,R-HSA-9622377,Shared entity relation,R-HSA-9618584
Developmental Biology,R-HSA-9617064,Shared entity relation,R-HSA-9634433
Developmental Biology,R-HSA-9617067,Shared entity relation,R-HSA-9634433
Developmental Biology,R-HSA-9617194,Shared entity relation,R-HSA-9617209
Developmental Biology,R-HSA-9634429,Shared entity relation,null
Developmental Biology,R-HSA-9634430,Shared entity relation,null
Developmental Biology,R-HSA-9617087,Shared entity relation,R-HSA-9634446
Developmental Biology,R-HSA-9617209,Shared entity relation,R-HSA-9622377
Developmental Biology,R-HSA-9624120,Shared entity relation,null
Developmental Biology,R-HSA-8865505,Shared entity relation,R-HSA-9616214
Developmental Biology,R-HSA-8865505,Shared entity relation,R-HSA-9617207
Developmental Biology,R-HSA-8865505,Shared entity relation,R-HSA-9617064
Developmental Biology,R-HSA-9617207,Shared entity relation,R-HSA-9634429
Developmental Biology,R-HSA-9616241,Shared entity relation,R-HSA-9634433
Developmental Biology,R-HSA-9624112,Shared entity relation,null
Developmental Biology,R-HSA-9616243,Shared entity relation,R-HSA-9622367
Developmental Biology,R-HSA-9622386,Shared entity relation,R-HSA-9616243
Developmental Biology,R-HSA-9634445,Shared entity relation,null
Developmental Biology,R-HSA-9634446,Shared entity relation,null
Developmental Biology,R-HSA-9634442,Shared entity relation,R-HSA-381283
Developmental Biology,R-HSA-9617217,Shared entity relation,R-HSA-9617209
Developmental Biology,R-HSA-9634433,Shared entity relation,null
Developmental Biology,R-HSA-9624668,Shared entity relation,null
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-1183058
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-381283
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-1183003
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-1183032
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9618582
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9616243
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9634430
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9622363
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9624668
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9616241
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9624112
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9617207
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9624120
Developmental Biology,R-HSA-9622367,Shared entity relation,R-HSA-9617087
Developmental Biology,R-HSA-9618584,Shared entity relation,R-HSA-9634445
Developmental Biology,R-HSA-9622363,Shared entity relation,R-HSA-9634442
Developmental Biology,R-HSA-9618586,Shared entity relation,R-HSA-9618582
Developmental Biology,R-HSA-9618586,Shared entity relation,R-HSA-9634445
Developmental Biology,R-HSA-9618582,Shared entity relation,R-HSA-9634445
Developmental Biology,R-HSA-9616214,Shared entity relation,R-HSA-9616243
Developmental Biology,R-HSA-9010231,Shared entity relation,null
Developmental Biology,R-HSA-428885,Shared entity relation,null
Developmental Biology,R-HSA-428883,Shared entity relation,null
Developmental Biology,R-HSA-376141,Shared entity relation,R-HSA-428885
Developmental Biology,R-HSA-376141,Shared entity relation,R-HSA-428883
Developmental Biology,R-HSA-376141,Shared entity relation,R-HSA-428888
Developmental Biology,R-HSA-428888,Shared entity relation,null
Developmental Biology,R-HSA-9010681,Shared entity relation,null
Developmental Biology,R-HSA-9010648,Shared entity relation,R-HSA-9010641
Developmental Biology,R-HSA-9010648,Shared entity relation,R-HSA-9010643
Developmental Biology,R-HSA-9010648,Shared entity relation,R-HSA-9010645
Developmental Biology,R-HSA-9010641,Shared entity relation,null
Developmental Biology,R-HSA-9010643,Shared entity relation,null
Developmental Biology,R-HSA-9010645,Shared entity relation,null
Developmental Biology,R-HSA-9010647,Shared entity relation,R-HSA-9010646
Developmental Biology,R-HSA-9010646,Shared entity relation,R-HSA-9010681
Developmental Biology,R-HSA-8986258,Shared entity relation,null
Developmental Biology,R-HSA-8985594,Shared entity relation,R-HSA-3928651
Developmental Biology,R-HSA-8985594,Shared entity relation,R-HSA-3928592
Developmental Biology,R-HSA-8985591,Shared entity relation,R-HSA-8985594
Developmental Biology,R-HSA-9014834,Shared entity relation,null
Developmental Biology,R-HSA-9010898,Shared entity relation,null
Developmental Biology,R-HSA-428535,Shared entity relation,R-HSA-400682
Developmental Biology,R-HSA-428535,Shared entity relation,R-HSA-399941
Developmental Biology,R-HSA-428535,Shared entity relation,R-HSA-428522
Developmental Biology,R-HSA-428535,Shared entity relation,R-HSA-445072
Developmental Biology,R-HSA-428531,Shared entity relation,null
Developmental Biology,R-HSA-428515,Shared entity relation,R-HSA-428535
Developmental Biology,R-HSA-428511,Shared entity relation,R-HSA-428515
Developmental Biology,R-HSA-428511,Shared entity relation,R-HSA-428531
Developmental Biology,R-HSA-428533,Shared entity relation,R-HSA-418850
Developmental Biology,R-HSA-428533,Shared entity relation,R-HSA-3928632
Developmental Biology,R-HSA-376145,Shared entity relation,R-HSA-428533
Developmental Biology,R-HSA-428522,Shared entity relation,R-HSA-428535
Developmental Biology,R-HSA-428536,Shared entity relation,R-HSA-428522
Developmental Biology,R-HSA-9011241,Shared entity relation,null
Developmental Biology,R-HSA-9011224,Shared entity relation,R-HSA-9011241
Developmental Biology,R-HSA-373715,Shared entity relation,null
Developmental Biology,R-HSA-9010190,Shared entity relation,null
Developmental Biology,R-HSA-428510,Shared entity relation,null
Developmental Biology,R-HSA-9010815,Shared entity relation,null
Developmental Biology,R-HSA-9014812,Shared entity relation,null
Developmental Biology,R-HSA-428534,Shared entity relation,null
Developmental Biology,R-HSA-376149,Shared entity relation,null
Developmental Biology,R-HSA-9011145,Shared entity relation,R-HSA-9011143
Developmental Biology,R-HSA-9010539,Shared entity relation,R-HSA-376149
Developmental Biology,R-HSA-9010539,Shared entity relation,R-HSA-204364
Developmental Biology,R-HSA-9010539,Shared entity relation,R-HSA-9010872
Developmental Biology,R-HSA-9010539,Shared entity relation,R-HSA-9010898
Developmental Biology,R-HSA-9011083,Shared entity relation,R-HSA-204364
Developmental Biology,R-HSA-9011083,Shared entity relation,R-HSA-9010951
Developmental Biology,R-HSA-9010541,Shared entity relation,R-HSA-9010539
Developmental Biology,R-HSA-8986083,Shared entity relation,R-HSA-9011300
Developmental Biology,R-HSA-8986083,Shared entity relation,R-HSA-204364
Developmental Biology,R-HSA-8986083,Shared entity relation,R-HSA-9010951
Developmental Biology,R-HSA-9011074,Shared entity relation,R-HSA-9011083
Developmental Biology,R-HSA-9011077,Shared entity relation,R-HSA-9010523
Developmental Biology,R-HSA-9011300,Shared entity relation,R-HSA-9011313
Developmental Biology,R-HSA-9010503,Shared entity relation,R-HSA-9010523
Developmental Biology,R-HSA-9011143,Shared entity relation,R-HSA-9011347
