First_Reaction,Second_Reaction,Shared_Entity,Shared_Entity_Type,Logic,Value
R-HSA-169901,R-HSA-9612980,R-HSA-9612981,Input,OR,0
R-HSA-169905,R-HSA-169895,R-HSA-169865,Input,AND,1
R-HSA-170671,R-HSA-170666,R-HSA-170683,Input,OR,0
R-HSA-170671,R-HSA-170686,R-HSA-170683,Input,OR,0
R-HSA-170672,R-HSA-170676,R-HSA-170655,Input,OR,0
R-HSA-170672,R-HSA-170685,R-HSA-170655,Input,OR,0
R-HSA-170674,R-HSA-392064,R-HSA-170665,Input,OR,0
R-HSA-170674,R-HSA-392206,R-HSA-170665,Input,OR,0
R-HSA-170674,R-HSA-170672,R-HSA-170665,Input,OR,0
R-HSA-170674,R-HSA-111930,R-HSA-170665,Input,OR,0
R-HSA-170674,R-HSA-163617,R-HSA-170665,Input,OR,0
R-HSA-170674,R-HSA-9021596,R-HSA-392164,Input,AND,1
R-HSA-170674,R-HSA-751001,R-HSA-392164,Input,AND,1
R-HSA-170677,R-HSA-392064,R-HSA-170665,Input,OR,0
R-HSA-170677,R-HSA-392206,R-HSA-170665,Input,OR,0
R-HSA-170677,R-HSA-170672,R-HSA-170665,Input,OR,0
R-HSA-170677,R-HSA-111930,R-HSA-170665,Input,OR,0
R-HSA-170677,R-HSA-163617,R-HSA-170665,Input,OR,0
R-HSA-170685,R-HSA-170677,R-HSA-170679,Input,OR,0
R-HSA-170686,R-HSA-170674,R-HSA-170656,Input,OR,0
R-HSA-170835,R-HSA-170868,R-HSA-171266,Input,OR,0
R-HSA-170843,R-HSA-2127562,R-HSA-170841,Input,OR,0
R-HSA-170843,R-HSA-173483,R-HSA-170841,Input,OR,0
R-HSA-170843,R-HSA-178218,R-HSA-170841,Input,OR,0
R-HSA-170843,R-HSA-173512,R-HSA-170841,Input,OR,0
R-HSA-170843,R-HSA-170835,R-HSA-170841,Input,OR,0
R-HSA-170844,R-HSA-177107,R-HSA-177102,Input,AND,1
R-HSA-170846,R-HSA-170843,R-HSA-170840,Input,OR,0
R-HSA-170847,R-HSA-2031355,R-HSA-171175,Input,OR,0
R-HSA-170847,R-HSA-173488,R-HSA-171175,Input,OR,0
R-HSA-170861,R-HSA-170846,R-HSA-170865,Input,OR,0
R-HSA-170861,R-HSA-2134519,R-HSA-170865,Input,OR,0
R-HSA-170868,R-HSA-170850,R-HSA-171180,Input,OR,0
R-HSA-170964,R-HSA-170977,R-HSA-190068,Input,OR,0
R-HSA-170965,R-HSA-9610163,R-HSA-190082,Input,OR,0
R-HSA-170975,R-HSA-170978,R-HSA-190081,Input,AND,1
R-HSA-170977,R-HSA-170975,R-HSA-190073,Input,AND,1
R-HSA-170978,R-HSA-170979,R-HSA-190070,Catalyst,AND,1
R-HSA-170979,R-HSA-170965,R-HSA-190069,Input,AND,1
R-HSA-170986,R-HSA-171026,R-HSA-171020,Catalyst,AND,1
R-HSA-170991,R-HSA-171011,R-HSA-112331,Catalyst,AND,1
R-HSA-171011,R-HSA-187688,R-HSA-170993,Catalyst,AND,1
R-HSA-173481,R-HSA-2186741,R-HSA-177110,Input,AND,1
R-HSA-173488,R-HSA-2187388,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-2186607,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-173545,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-173481,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-870538,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-2187330,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-2187309,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-2186643,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-2127257,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-2176475,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-2187293,R-HSA-173511,Input,OR,0
R-HSA-173488,R-HSA-1225919,R-HSA-173511,Input,OR,0
R-HSA-173512,R-HSA-178189,R-HSA-173476,Input,AND,1
R-HSA-173542,R-HSA-2176452,R-HSA-2176443,Input,AND,1
R-HSA-173542,R-HSA-2176445,R-HSA-173537,Input,OR,0
R-HSA-173542,R-HSA-4641134,R-HSA-173537,Input,OR,0
R-HSA-177107,R-HSA-170861,R-HSA-170852,Input,AND,1
R-HSA-177284,R-HSA-9644869,R-HSA-177290,Catalyst,AND,1
